GPCR,STANDARD_VALUE,smiles
Q03431,-2.885,CC1=CC=CC=C1C(C2=CSC=C2)NC(=O)C3CCN(CC3)CCOC4=CC=C(C=C4)OC
Q03431,-4.5,CC1=C(C(=O)C=CC1=NOC(=O)C2=CC(=CC=C2)[N+](=O)[O-])C
Q03431,-4.65,CC1=C(C(=CC=C1)OCC(=O)NC2=CC=C(C=C2)N3CCN(CC3)C(=O)C4=CC=CC=C4)C
Q03431,-4.5,CCCN1C(=O)C2=C(C=C(C=C2)C(=O)N3CCCCCC3)NC1=S
Q03431,-4.95,COC1=C(C=C(C=C1)C=CC(=O)NC2CC(=O)N(C2)C3=CC=C(C=C3)F)OC
Q03431,-4.3,CCCCCOC1=CC=CC(=C1)C2C(=C(C(=O)N2CCN3CCOCC3)O)C(=O)C4=CC=CS4
Q03431,-4.65,C1CCN(CC1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NCC3CCCO3)Cl
Q03431,-4.55,C1CN(CCN1CCC(=O)NC2=CC=C(C=C2)F)S(=O)(=O)C3=CC=C(C=C3)Cl
Q03431,-4.65,C1CCN(C(C1)C2=CC(=NO2)C(=O)NC3=CC=CC(=C3)C#N)C(=O)C4CC4
Q03431,-4.7,C1=CC=C2C(=C1)NC(=N2)NN=CC3=C4C(=CC=C3)N=CC=N4
Q03431,-4.7,CC1CCC(CC1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)N(CCC4)C(=O)C
Q03431,-4.05,CC1=CC=C(C=C1)CSCCNC(=O)CN(C2=CC=C(C=C2)OC)S(=O)(=O)C3=CC=CC=C3
Q03431,-4.5,CC1=CC(=C(C(=C1)C)N2C(=O)CC(C2=O)SC3=CC=CC=C3N)C
Q03431,-4.65,COC1=CC=C(C=C1)CNC(=O)COC2=C(C=C(C=C2)S(=O)(=O)N3CCCCC3)Cl
Q03431,-3.3,CC1CN(C(=O)CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)OC1CN(C)S(=O)(=O)C4=CC=C(C=C4)F)C(C)CO
Q03431,-5.05,C1=CSC(=C1)CNC(=O)COC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])NCCO
